name,symbol,slug,infinite_supply,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,cmc_rank,last_updated,tvl_ratio,platform,self_reported_circulating_supply,self_reported_market_cap,minted_market_cap,tags,quote.USD.price,quote.USD.volume_24h,quote.USD.cex_volume_24h,quote.USD.dex_volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.slug,platform.name,platform.symbol,platform.token_address,Timestamp,id
BNB,BNB,bnb,False,134783443.95,134783443.95,134783443.95,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:02:00.000Z,,,,,79083992174.59,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.7485638957885,875738766.8397468,853280827.5054547,22457939.33429235,-16.3877,0.76356516,2.24946766,-2.54904213,-9.82955013,-7.23395629,-7.37538128,79083992174.591,3.611,79083992174.59,,2026-06-20T07:02:00.000Z,,,,,,2026-06-20 12:33:33.179794,1839.0
BNB,BNB,bnb,False,134783442.16,134783442.16,134783442.16,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T08:08:00.000Z,,,,,79024458944.27,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.3068762590619,870407784.2252479,847511283.341338,22896500.88390965,-16.2261,0.09173515,2.219339,-2.71871902,-10.39279085,-7.41513366,-7.1259766,79024458944.27354,3.6155,79024458944.27,,2026-06-20T08:08:00.000Z,,,,,,2026-06-20 13:39:50.314371,1839.0
BNB,BNB,bnb,False,134783443.0,134783443.0,134783443.95,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:24:00.000Z,,,,,79072569423.61,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.6638191132139,874879132.1738768,852379244.7494229,22499887.4244537,-16.1604,0.31184944,2.24125297,-2.54065984,-9.84507501,-7.31510994,-7.46893614,79072569423.60817,3.6169,79072569980.94,,2026-06-20T07:24:00.000Z,,,,,,2026-06-20 12:56:01.329726,1839.0
BNB,BNB,bnb,False,134783440.37,134783440.37,134783440.37,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T09:05:00.000Z,,,,,78927381391.96,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",585.58663568232,871530188.2505399,848507759.4268556,23022428.82368422,-16.1716,-0.19926719,2.1367727,-3.00961291,-10.50640215,-7.80402631,-7.17001446,78927381391.9569,3.6159,78927381391.96,,2026-06-20T09:05:00.000Z,,,,,,2026-06-20 14:37:35.281792,1839.0
BNB,BNB,bnb,False,134783442.16,134783442.16,134783443.0,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:56:00.000Z,,,,,79087854996.01,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.7772311537032,872331607.5757248,849584830.4368407,22746777.13888394,-16.2988,-0.04571045,2.22904548,-2.71480806,-9.984066,-7.39550973,-7.26603316,79087854996.0101,3.6123,79087855488.9,,2026-06-20T07:56:00.000Z,,,,,,2026-06-20 13:27:01.451731,1839.0
BNB,BNB,bnb,False,134783443.0,134783443.0,134783443.0,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:36:00.000Z,,,,,79232058452.85,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",587.8471174894129,879549436.5205071,856891613.7062469,22657822.81426017,-15.4179,0.32652951,2.39774188,-2.48367787,-9.70068634,-7.16987987,-7.22197658,79232058452.84859,3.6181,79232058452.85,,2026-06-20T07:36:00.000Z,,,,,,2026-06-20 13:06:45.330488,1839.0
BNB,BNB,bnb,False,134783441.38,134783441.38,134783442.16,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T08:25:00.000Z,,,,,78988139321.75,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.0374131496737,867917818.9019159,844957572.6509638,22960246.25095212,-16.4825,-0.23775554,2.03373678,-2.82760304,-10.4927855,-7.58048947,-7.05668108,78988139321.74588,3.6167,78988139778.86,,2026-06-20T08:25:00.000Z,,,,,,2026-06-20 13:56:54.217327,1839.0
BNB,BNB,bnb,False,134783441.38,134783441.38,134783441.38,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T08:39:00.000Z,,,,,78917993066.32,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",585.5169764053031,868447009.3278308,845500001.2827291,22947008.04510173,-16.4054,-0.31686394,1.98848217,-3.03415583,-10.43343068,-7.77822962,-7.0553106,78917993066.31902,3.6171,78917993066.32,,2026-06-20T08:39:00.000Z,,,,,,2026-06-20 14:10:49.146331,1839.0
BNB,BNB,bnb,False,134783443.95,134783443.95,134783443.95,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:06:00.000Z,,,,,79009108067.45,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.1929755761196,874571116.3873128,852133815.5334917,22437300.85382126,-16.4834,0.62135388,2.16807596,-2.59031386,-9.91822046,-7.27821258,-7.53235603,79009108067.44763,3.6103,79009108067.45,,2026-06-20T07:06:00.000Z,,,,,,2026-06-20 12:37:48.961410,1839.0
BNB,BNB,bnb,False,134783443.0,134783443.0,134783443.0,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:33:00.000Z,,,,,79309691739.2,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",588.423102822781,879060461.1322151,856458480.6909989,22601980.44121622,-15.5033,0.40229775,2.49997437,-2.35971398,-9.61195188,-7.03557748,-7.17286258,79309691739.19745,3.6225,79309691739.2,,2026-06-20T07:33:00.000Z,,,,,,2026-06-20 13:04:36.482233,1839.0
BNB,BNB,bnb,False,134783459.1,134783459.1,134783459.87,2017-07-25T00:00:00.000Z,3280,4,2026-06-19T20:14:00.000Z,,,,,78121765816.96,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",579.6094442048561,895508731.632899,873555895.1499504,21952836.48294892,-23.6202,0.25908072,0.08141195,-3.9627661,-10.82367577,-8.09830629,-9.66233177,78121765816.95895,3.6047,78121766263.26,,2026-06-19T20:14:00.000Z,,,,,,2026-06-20 11:37:56.781987,
BNB,BNB,bnb,False,134783443.0,134783443.0,134783443.95,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:24:00.000Z,,,,,79072569423.61,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.6638191132139,874879132.1738768,852379244.7494229,22499887.4244537,-16.1604,0.31184944,2.24125297,-2.54065984,-9.84507501,-7.31510994,-7.46893614,79072569423.60817,3.6169,79072569980.94,,2026-06-20T07:24:00.000Z,,,,,,2026-06-20 12:54:56.757929,1839.0
BNB,BNB,bnb,False,134783442.16,134783442.16,134783443.0,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:45:00.000Z,,,,,79154202115.43,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",587.2694809312154,876246704.241447,853535958.6186994,22710745.62274779,-15.7361,-0.03440197,2.466521,-2.59461709,-9.8653494,-7.31883656,-7.18271673,79154202115.42569,3.6139,79154202608.73,,2026-06-20T07:45:00.000Z,,,,,,2026-06-20 13:16:23.343047,1839.0
BNB,BNB,bnb,False,134783442.16,134783442.16,134783443.0,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:54:00.000Z,,,,,79114355351.43,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.9738454780625,873404087.3069272,850661666.9014407,22742420.40548633,-16.1195,-0.01709773,2.29121847,-2.68848209,-9.94533725,-7.370301,-7.23457292,79114355351.42522,3.6128,79114355844.48,,2026-06-20T07:54:00.000Z,,,,,,2026-06-20 13:24:53.297696,1839.0
BNB,BNB,bnb,False,134783442.16,134783442.16,134783443.0,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:52:00.000Z,,,,,79121011625.38,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",587.0232304310731,873667497.3468508,850960174.9936603,22707322.35319028,-16.1052,-0.01180491,2.30382174,-2.69219541,-9.91642486,-7.36630555,-7.26178877,79121011625.38289,3.6131,79121012118.48,,2026-06-20T07:52:00.000Z,,,,,,2026-06-20 13:23:49.312450,1839.0
BNB,BNB,bnb,False,134783441.38,134783441.38,134783442.16,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T08:21:00.000Z,,,,,79070121527.12,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.6456644640043,868074738.2398809,845140659.3842568,22934078.85562406,-16.3826,0.06087788,2.26157341,-2.73274272,-10.41339202,-7.44029937,-6.92447473,79070121527.11528,3.6198,79070121984.7,,2026-06-20T08:21:00.000Z,,,,,,2026-06-20 13:52:39.286978,1839.0
BNB,BNB,bnb,False,134783442.16,134783442.16,134783443.0,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:41:00.000Z,,,,,79203817650.12,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",587.6375939122997,876642895.2624933,853933316.6764067,22709578.58608669,-15.7463,0.13187572,2.57778444,-2.51051022,-9.77027133,-7.26207817,-7.22436431,79203817650.12001,3.6184,79203818143.74,,2026-06-20T07:41:00.000Z,,,,,,2026-06-20 13:13:11.233194,1839.0
BNB,BNB,bnb,False,134783440.37,134783440.37,134783441.38,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T08:54:00.000Z,,,,,78902791184.16,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",585.4041933309015,869734569.6254958,846742209.2300081,22992360.39548749,-16.3389,-0.26741433,2.00457758,-3.07908898,-10.47917465,-7.92486354,-7.1557131,78902791184.16351,3.6146,78902791775.42,,2026-06-20T08:54:00.000Z,,,,,,2026-06-20 14:25:48.706722,1839.0
BNB,BNB,bnb,False,134783441.38,134783441.38,134783442.16,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T08:19:00.000Z,,,,,79072097071.05,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.6603216348734,868184904.9971122,845219276.0946039,22965628.90250799,-16.3643,0.08069585,2.29025786,-2.74628197,-10.44777637,-7.34854159,-6.99652621,79072097071.0459,3.6215,79072097528.64,,2026-06-20T08:19:00.000Z,,,,,,2026-06-20 13:51:34.996226,1839.0
BNB,BNB,bnb,False,134783443.0,134783443.0,134783443.95,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:21:00.000Z,,,,,79022015550.93,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.2887443150549,874307267.79356,851820603.4501257,22486664.34343439,-16.2876,0.38361595,2.16841368,-2.62092254,-9.90889707,-7.35125933,-7.50820672,79022015550.92978,3.6146,79022016107.9,,2026-06-20T07:21:00.000Z,,,,,,2026-06-20 12:51:44.523962,1839.0
BNB,BNB,bnb,False,134783441.38,134783441.38,134783441.38,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T08:30:00.000Z,,,,,78962197042.21,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",585.8449393615588,867497754.9032505,844609103.7672864,22888651.13596408,-16.525,-0.38279558,2.05929297,-2.89727951,-10.50177495,-7.68493266,-6.96956043,78962197042.20831,3.6171,78962197499.17,,2026-06-20T08:30:00.000Z,,,,,,2026-06-20 14:02:14.550443,1839.0
BNB,BNB,bnb,False,134783441.38,134783441.38,134783442.16,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T08:15:00.000Z,,,,,78989136222.29,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.0448094628408,868394084.2349042,845458450.4569501,22935633.777954,-16.4051,0.02118543,2.18197768,-2.80386926,-10.55912091,-7.39574966,-7.16933962,78989136222.28807,3.6177,78989136679.4,,2026-06-20T08:15:00.000Z,,,,,,2026-06-20 13:46:14.078859,1839.0
BNB,BNB,bnb,False,134783443.0,134783443.0,134783443.95,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:27:00.000Z,,,,,79188877367.11,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",587.5267436750923,876916690.208904,854347550.3255366,22569139.88336744,-15.8271,0.17824084,2.32468341,-2.49132884,-9.73245647,-7.22993294,-7.35897644,79188877367.1074,3.6189,79188877925.26,,2026-06-20T07:27:00.000Z,,,,,,2026-06-20 12:59:14.102398,1839.0
BNB,BNB,bnb,False,134783442.16,134783442.16,134783443.0,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:44:00.000Z,,,,,79153651060.79,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",587.2653924866189,876253637.9073324,853572900.2588644,22680737.64846805,-15.7363,-0.04071117,2.46283754,-2.57690771,-9.84535695,-7.34421719,-7.24262129,79153651060.7899,3.6161,79153651554.09,,2026-06-20T07:44:00.000Z,,,,,,2026-06-20 13:15:19.370197,1839.0
BNB,BNB,bnb,False,134783442.16,134783442.16,134783442.16,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T08:01:00.000Z,,,,,79117246853.74,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.9952984270715,869991814.4147116,847220251.7071136,22771562.70759757,-16.4407,0.03162765,2.20330728,-2.64103914,-10.0042594,-7.29021052,-7.14399675,79117246853.73714,3.6153,79117246853.74,,2026-06-20T08:01:00.000Z,,,,,,2026-06-20 13:32:21.003705,1839.0
BNB,BNB,bnb,False,134783441.38,134783441.38,134783442.16,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T08:24:00.000Z,,,,,79024036012.49,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.3037417904433,867973048.2422225,844993156.4474078,22979891.79481501,-16.4244,-0.06137711,2.12617584,-2.78108754,-10.45895521,-7.53809513,-7.00002321,79024036012.48688,3.6177,79024036469.8,,2026-06-20T08:24:00.000Z,,,,,,2026-06-20 13:55:50.615118,1839.0
BNB,BNB,bnb,False,134783441.38,134783441.38,134783442.16,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T08:17:00.000Z,,,,,79024642978.97,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.3082450623341,868175551.6811492,845245166.1275551,22930385.55359419,-16.4108,0.06040235,2.24572463,-2.76695623,-10.52786118,-7.3657983,-7.11139974,79024642978.96979,3.6193,79024643436.29,,2026-06-20T08:17:00.000Z,,,,,,2026-06-20 13:49:26.886080,1839.0
BNB,BNB,bnb,False,134783441.38,134783441.38,134783442.16,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T08:16:00.000Z,,,,,79018251756.11,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.2608266050036,868142316.9527078,845224926.2813058,22917390.67140175,-16.4249,0.05735567,2.23537457,-2.7689134,-10.52386801,-7.3683419,-7.12460111,79018251756.10585,3.619,79018252213.39,,2026-06-20T08:16:00.000Z,,,,,,2026-06-20 13:47:18.874682,1839.0
BNB,BNB,bnb,False,134783444.68,134783444.68,134783445.31,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T06:17:00.000Z,,,,,78648456790.87,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",583.5171892037561,870012121.9361892,847781352.0404266,22230769.89576282,-17.2932,0.05576218,1.25940001,-2.82077996,-10.43849447,-7.47334827,-7.77024223,78648456790.87355,3.5973,78648457158.49,,2026-06-20T06:17:00.000Z,,,,,,2026-06-20 11:49:17.330959,
BNB,BNB,bnb,False,134783443.95,134783443.95,134783443.95,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:09:00.000Z,,,,,78945300083.29,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",585.7195644338503,874413575.0283729,851962274.9409978,22451300.08737533,-16.4704,0.52072036,2.11936063,-2.65839367,-10.01081779,-7.38635665,-7.57395676,78945300083.28827,3.6074,78945300083.29,,2026-06-20T07:09:00.000Z,,,,,,2026-06-20 12:41:02.200850,1839.0
BNB,BNB,bnb,False,134783443.0,134783443.0,134783443.0,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:39:00.000Z,,,,,79168851555.15,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",587.3781659899204,878187817.2618536,855527101.8486918,22660715.41316217,-15.5579,0.19403472,2.40010153,-2.55621649,-9.80567885,-7.28814485,-7.27920432,79168851555.14697,3.6152,79168851555.15,,2026-06-20T07:39:00.000Z,,,,,,2026-06-20 13:11:01.772871,1839.0
BNB,BNB,bnb,False,134783442.16,134783442.16,134783443.0,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:49:00.000Z,,,,,79122052837.25,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",587.0309555036172,874905413.1259921,852215712.8303313,22689700.29566062,-15.908,0.00078062,2.42054233,-2.67288778,-9.89687465,-7.3465197,-7.22410578,79122052837.25133,3.6124,79122053330.36,,2026-06-20T07:49:00.000Z,,,,,,2026-06-20 13:21:41.689366,1839.0
BNB,BNB,bnb,False,134783442.16,134783442.16,134783443.0,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:57:00.000Z,,,,,79089344813.3,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.7882845685024,872251551.6556715,849525024.5373374,22726527.11833377,-16.3069,-0.03491102,2.22965363,-2.69216937,-10.02737775,-7.36371805,-7.23680606,79089344813.30437,3.6124,79089345306.21,,2026-06-20T07:57:00.000Z,,,,,,2026-06-20 13:28:05.714952,1839.0
BNB,BNB,bnb,False,134783443.95,134783443.95,134783443.95,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T07:05:00.000Z,,,,,79016681579.63,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.2491658021389,874600044.0826277,852163733.2589122,22436310.82371562,-16.4843,0.62956614,2.17262794,-2.58247213,-9.90426471,-7.27354212,-7.50458976,79016681579.62685,3.6107,79016681579.63,,2026-06-20T07:05:00.000Z,,,,,,2026-06-20 12:36:44.597993,1839.0
BNB,BNB,bnb,False,134783443.95,134783443.95,134783444.68,2017-07-25T00:00:00.000Z,3280,4,2026-06-20T06:42:00.000Z,,,,,79100959850.88,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",586.8744523268138,878019823.1674525,855684870.274889,22334952.89256345,-16.1991,0.89306989,2.17328607,-2.36456856,-9.84365511,-7.19927052,-7.36258335,79100959850.87805,3.6146,79100960279.3,,2026-06-20T06:42:00.000Z,,,,,,2026-06-20 12:13:44.001615,1839.0
